V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40
1	1	1	1	1	1	1	1	1	1	1	0.9744877	1	1	1	1	1	1	1	1	1	0.9979088	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	0.8834197	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.8101093	0.8346995	0.8387978	0.931694	0.84153	0.8428962	0.8224044	0.8893443	0.954918	0.9521858	1	0.102459	0.9371585	1	0.9467213	1	1	1	1	1	1	1	1	0.5382513	1	1	1	1	1	1	1	0.9180328	0.9877049	0.1420765	0.1994535	0.3428962	0.5163934	0.6079235	0.6502732	0.4166667
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	0.9689543	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9556377	0.892175	0.9242144	0.6186075	0.7091805	0.7024029	0.7652496	0.9088109	0.6876155	0.6642021	0.8478127	0.9636475	0.8441159	0.909427	0.8570548	0.7714109	0.8977203	0.948244	0.9642637	0.9587184	0.900801	0.9673444	0.965496	0.9710413	0.9457794	0.9642637	0.9587184	0.952557	0.943931	0.9735059	0.978435	0.9716574	0.9716574	0.9624153	0.9772027	0.9704251	0.9673444	0.9630314	0.9630314	0.9544054
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9509804	0	0.4411765	0.6372549	0.7352941	0.6568627	0	0	0.7647059	0	0.7352941	0	0.7352941	0	0	0.6862745	0.8529412	1	0.1470588	0	0.2843137	0.7352941	0	0.7352941	0.9117647	0	0	0	0	0	0	0	0	0.7352941	1	0	0.6176471	0.627451	0	0
0.59	1	0.07	0	0	0.75	0.79	0.98	1	0	1	0.84	1	0.84	0.92	0.94	0.88	1	1	1	0.96	1	1	1	1	1	1	1	1	1	1	0.8	1	0.38	0.75	0.82	1	0.76	1	0.75
1	0.9962652	1	1	1	0.9962652	0.9822596	1	0.9822596	0.9551821	1	0.9691877	1	1	1	1	1	1	0.9505135	1	1	1	1	1	1	1	1	1	0.9943978	1	1	1	1	0.9738562	1	0.9962652	1	0.9915966	0.9897292	0.9925303
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.4621212	0.4393939	0.4570707	0.4419192	0.3813131	0.3762626	0.3762626	0.4848485	0.3762626	0.3585859	0.4520202	0.4141414	0.4595959	0.6818182	0.6515151	0.6464646	0.6742424	0.5050505	0.5707071	0.4545455	0.2020202	0.4595959	0.4621212	0.4520202	0.4570707	0.6414142	0.4267677	0.4570707	0.4570707	0.4166667	0.719697	0.6515151	0.5176768	0.4393939	0.2020202	0.6186869	0.4015152	0.7550505	0.3535354	0.4570707
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.7259136	0.8554817	0.7596899	0.593577	0.7895902	0.6738649	0.5791805	0.730897	0.4667774	0.3859358	0.4457364	0.166113	0.6921373	0.7757475	0.8194906	0.5559247	0.7707641	0.93134	0.5055371	0.4817276	0.9584718	0.957918	0.5996678	0.4972315	0.9955703	0.4551495	0.3809524	0.9734219	0.9977852	0.4202658	0.9213732	0.4058693	0.521041	0.3294574	0.5099668	0.3837209	0.5991141	0.816722	0.5359911	0.5238096
1	1	1	0.9985755	1	1	0.980057	1	0.988604	1	1	1	1	1	1	1	1	1	1	0.9814815	1	1	0.9700854	0.997151	1	1	1	1	1	1	0.980057	1	0.9985755	0.997151	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	0.954262	1	1	1	1	1	1	0.988912	1	1	1	1	1	1	1	1	1	1	1	0.993763	1	1	0.972973	0.984754	0.978517	1	1	1	0.991684
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	0.9681782	1	1	1	1	1	1	1	0.9045346	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9872713	1	0.9976134	1	1	0.9793158
0.9957895	0.9894737	1	0.9726316	0.9824561	0.9894737	0.9501755	0.9698246	0.9326316	0.9256141	0.9957895	1	0.9726316	1	0.9775438	0.962807	0.997193	1	1	1	0.9950877	1	0.9915789	1	0.997193	1	0.9978948	0.9936842	0.9894737	0.9950877	1	1	1	1	1	1	1	0.9957895	1	0.9978948
1	1	1	1	1	1	1	1	1	1	1	0.9866667	1	1	1	1	1	1	1	1	1	1	1	0.9971429	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	0.9934211	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.3515982	0.3277887	0.3727984	0.3590998	0.3258317	0.3330072	0.3339857	0.3336595	0.3502935	0.3330072	0.359426	0.3333333	0.3333333	0.3323549	0.3581213	0.334638	0.357469	0.3868232	0.3610567	0.3695368	0.3604044	0.3509459	0.3323549	0.3483366	0.3845401	0.3600783	0.3604044	0.3581213	0.3561644	0.334638	0.3421396	0.3411611	0.3604044	0.3359426	0.3372472	0.3356164	0.3623614	0.3613829	0.3320287	0.3568167
1	0.9287212	0.966457	0.927673	0.9989518	0.9454927	0.9287212	1	0.8553459	0.7955975	0.9308176	1	0.990566	0.9989518	1	0.9570231	1	0.9989518	0.9884696	0.9874214	0.9884696	0.9737945	0.9884696	1	0.9916143	0.9884696	0.9811321	1	1	0.9811321	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9764429	1	1	1	1	1	1	1	1	0.9858657	1	0.9823322	1	1	0.9646643	1	1	1	0.9823322	0.9823322	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9599529
1	1	1	1	1	1	1	1	1	1	1	0.9984985	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	0.99729	0.9909666	1	0.9900633	1	0.99458	0.9990966	1	1	1	1	1	1	0.9900633	1	1	0.9900633	0.99729	1	0.9927732	0.9900633	1	1	0.99729	0.9918699	1	1	0.99729	1	0.9990966	0.99729	1	1	1	0.9990966
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	0.9914712	1	1	1	1	1	1	1	1	0.9992893	1	1	1	1	1	1	1	1	1	1	1	0.9971571	1	1	1	1	1	1	1
0.8708134	0.9330143	1	0.7822967	0.8875598	0.9665072	0.8014354	0.9641148	0.9617225	0.7822967	0.7799043	0.7272727	0.8732057	0.9641148	0.8995215	0.9330143	0.9976076	1	0.8373206	0.84689	0.9808612	1	0.8995215	0.9904306	1	1	0.7894737	0.8995215	0.937799	1	1	0.8110048	0.7296651	0.7392344	0.6507177	0.8277512	0.7799043	0.7822967	0.7870814	0.8755981
1	1	1	1	1	0.9991603	1	1	1	0.9865659	1	0.9991603	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	0.9024081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9936629	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0.0762195	0	0	0	0	0	0	0.0762195	0	0.0762195	0	0	0	0	0	0	0	0	0	0.1178862	0.2550813	0	0.3719512	0	0	0	0	0	0	0	0	0
0.930131	0.992722	0.9996361	0.9865357	1	0.9912664	0.9868996	0.992722	1	1	0.9883552	0.4647016	1	1	0.9996361	1	1	1	0.9985444	1	1	1	1	0.7543668	1	1	1	1	1	0.9989083	1	0.8158661	0.8537118	0.5665939	0.5749636	0.562591	0.536754	0.8147744	0.4570597	0.5393013
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1689189	0	0	0	0	0	0	0	0.1531532	0	0	0	0
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	0.9820359	0.9820359	1	1	0.9845309	0.998004	1	0.9820359	0.992016	1	1	1	0.992515	1	1	1	0.9915169	0.986527	1	0.986527	1	1	1	1	1	0.9835329	1	1	1	0.996507	0.9915169	1	1	1	0.9810379	0.9840319
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.5885226	0.4847375	0.5653236	0.3601954	0.5567766	0.4969475	0.5457876	0.6446887	0.2747253	0.1428571	0.7240537	0.6788767	0.7765568	0.8229548	0.5848596	0.5775336	0.8632479	0.9426129	0.6776557	0.8144078	0.8498169	0.8925519	0.8962149	0.970696	0.8913309	0.9194139	0.8595849	0.8547009	0.952381	0.9035409	0.971917	0.7570208	0.6605617	0.7692308	0.8559219	0.9072039	0.986569	0.5433456	0.7557998	0.1831502
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	0.9997479	1	1	0.9997479	1	1	0.9863843	0.9790721	0.9747857	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.99647	1	1	1	1	1	1
1	0.9652946	1	0.9120258	1	0.984665	0.8886198	0.9935432	0.9878935	0.9491525	1	1	0.9757869	1	1	1	1	1	1	1	0.9935432	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	0.9830867	1	0.9700493	1	0.9978858	0.9848485	1	0.9326991	0.944327	0.9711064	0.9573643	0.9978858	1	1	1	1	1	0.9985905	1	1	1	0.9978858	1	1	0.9950669	1	0.9971811	0.996124	0.9792107	1	1	1	0.9823819	0.9820296	0.9841437	1	0.9883721	0.9358703	0.9837914
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9970238	0.9619709	0.9751984	0.9758598	0.9685847	0.9702381	0.9358466	0.9679233	0.8862434	0.9090608	0.9824736	0.9976852	0.9656085	0.9857804	0.9953704	0.9857804	0.9996693	1	0.9917328	0.9765211	0.9930556	0.9864418	0.9920635	1	0.9616402	0.9933863	0.9953704	0.993717	0.9794974	0.9953704	1	0.9970238	0.9957011	0.9980159	0.9953704	0.9963624	0.9953704	0.9794974	0.973545	0.985119
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	0.966017	1	0.9890055	1	1	0.9925038	0.9415292	0.9630185	0.9670165	0.9725137	0.998001	1	1	1	1	0.9945027	1	1	0.9915043	1	1	0.9990005	1	0.9890055	1	0.9695153	1	1	0.9985008	1	1	1	1	1	0.9945027	0.990005	0.9915043
1	0.9940586	0.9985659	0.9993854	0.9973366	0.9985659	0.9680393	0.9952878	0.9426347	0.9668101	0.9936488	0.8301578	0.9932391	1	0.9991805	1	1	1	0.9780782	0.991805	1	1	0.9664003	0.9745954	1	0.9995903	0.9791027	1	1	0.9909855	1	0.9883221	0.9907806	0.9258349	0.9067814	0.9317763	0.9795124	0.9506249	0.9330055	0.9481664
0.9713877	0.9828326	1	0.9527897	0.9642347	0.9499285	1	1	0.9713877	0.9957082	1	0.9542203	0.9642347	1	0.9756795	0.9713877	1	0.9885551	0.9756795	1	1	1	1	0.9341917	0.9914163	1	0.9699571	0.9756795	1	1	1	0.9756795	0.9570816	0.9542203	0.9642347	1	0.9685265	1	0.9570816	0.9742489
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.8469945	0.8506375	0.8979964	0.8214936	0.8451731	0.8069217	0.8451731	0.8469945	0.852459	0.8451731	0.8360656	0.8433515	0.848816	0.9326047	0.8506375	0.8979964	0.8469945	0.9708561	0.848816	0.8743169	0.8506375	0.9326047	0.852459	0.8979964	0.8943534	0.8506375	0.8761384	0.9945355	0.8979964	0.863388	0.9672131	0.8506375	0.8469945	0.8360656	0.8724955	0.8451731	0.8269581	0.848816	0.9034609	0.7996357
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	0.9940209	0.9955157	1	0.9880419	1	0.9790732	1	0.9932736	0.9887893	0.9985052	1	1	1	1	1	0.9947683	1	0.9857997	1	1	1	1	1	1	1	1	0.9962631	0.9947683	0.9925262	0.9910314	1	1	1	0.9917788	0.9962631	1	1	0.9775785	0.9947683
0.9150989	0.789315	0.7813555	0.6219248	0.7478293	0.7547033	0.7432465	0.8048722	0.671973	0.6221659	0.7455379	0.6815003	0.8301978	0.8795224	0.8125904	0.8414134	0.9277617	0.9635794	0.7937771	0.8767487	0.9306561	0.9456102	0.9270381	0.8726484	0.9694887	0.8642065	0.8643271	0.9381331	0.9676797	0.8845875	0.9820309	0.9223348	0.93548	0.8047516	0.8428606	0.8511819	0.8181379	0.7415581	0.6746262	0.6441148
1	1	1	1	1	1	1	1	0.9983022	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	0.9975758	1	1	1	0.9963636	1	1	1	1	1	0.9963636	1	1	1	1	1	1	1	0.9818182	1	1	1	1	1	0.9927273	1	1	1	1	1	1	1	1	1	1	1	0.9854546	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9861524	0.98879	0.9851632	0.9881306	0.9960435	0.9940653	0.9884602	0.986482	0.9861524	0.9910979	0.9960435	0.972964	0.9881306	0.9904385	0.9881306	0.9891197	0.9825255	0.9960435	0.986482	0.983185	0.9858226	0.9891197	0.9868118	0.9841741	0.9868118	0.9914276	0.9845038	0.9884602	0.9835147	0.9818661	0.9868118	0.9884602	0.9980218	0.9861524	0.9884602	0.9825255	0.98879	0.9828553	0.9868118	0.9841741
1	1	1	1	1	1	1	1	1	1	0.9513109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9383754	0.9495798	0.9397759	0.9383754	0.9397759	0.929972	0.942577	0.9397759	0.9215686	0.9439776	0.9257703	0.942577	0.942577	0.9257703	0.9313725	0.942577	0.9383754	0.9285714	0.9271709	0.9369748	0.9411765	0.9285714	0.9285714	0.9537815	0.9579832	0.9271709	0.9215686	0.9341736	0.9327731	0.9089636	0.9341736	0.9383754	0.9383754	0.9397759	0.9341736	0.9271709	0.952381	0.9509804	0.9397759	0.942577
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9973958	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9900941	0.9920753	0.9920753	0.986627	0.9940565	0.9955423	0.99158	0.9940565	0.9846458	0.99158	0.99158	0.9425458	0.9905894	0.9910847	0.99158	0.9965329	0.99158	0.9955423	0.9910847	0.9910847	0.986627	1	0.9910847	0.9930659	0.9930659	0.99158	0.9920753	0.9905894	0.9886082	0.99158	0.9905894	0.9935611	0.9930659	0.9900941	1	0.99158	1	1	1	0.9940565
1	1	0.945679	0.9839506	0.9592593	0.8790123	0.928395	0.9592593	0.8407407	0.771605	0.9024692	1	0.8814815	0.9888889	0.9876543	0.9271605	0.9419753	1	0.9135802	1	0.9975309	0.9851852	1	1	1	1	0.9481481	1	0.991358	0.9962963	0.9592593	1	1	1	1	1	1	1	0.991358	1
0.9553734	0.8451731	0.8752277	0.8041894	0.9307833	0.8360656	0.5500911	0.6593807	0.6220401	0.5446266	0.5628415	0.8087432	0.7240437	0.7449909	0.8306011	0.7777778	0.6393443	0.8333333	0.5127504	0.8023679	0.8069217	0.9016393	0.6785064	0.9225865	0.9271402	0.6147541	0.8278689	0.8469945	0.859745	0.6311476	0.8360656	0.9808743	0.9808743	0.7140255	0.9489982	0.8825136	0.9817851	0.8360656	0.5555556	0.8752277
0.9937107	1	0.9502573	0.9656947	0.9994283	0.9794168	0.9662665	0.9988565	0.9994283	0.9982848	0.9291024	0.5757576	0.997713	0.9422527	0.9959977	1	1	1	0.9068039	0.9456832	0.9994283	1	0.9931389	0.7507147	1	1	0.9605489	0.9971412	1	0.9919955	1	0.9799886	0.9868496	0.5425957	0.7129788	0.6792453	0.7981704	0.8822184	0.7387078	0.9251
1	1	1	1	1	1	1	1	1	1	1	0.8775811	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.8679941	0.9690266	0.9985251	0.9933628	1	0.9823009	1
0.9729345	0.8803419	0.9159544	0.9814815	0.9843305	0.8831909	0.8233618	0.8917379	0.7193732	0.7549857	0.9601139	0.8504273	0.9301994	0.977208	0.9358974	0.982906	0.9957265	1	0.9558405	0.9672365	1	0.974359	0.9700854	0.9957265	0.994302	0.982906	0.9957265	0.997151	1	0.9501424	0.9985755	0.9301994	0.988604	0.9245014	0.9672365	0.977208	0.9985755	0.9017094	0.7621083	0.8874644
0.9602926	0.9164054	0.8652037	0.876698	0.9561129	0.9571578	0.9404389	0.9247649	0.7648903	0.8296761	0.9101359	0.9164054	0.9811912	0.9561129	0.9613375	0.9874608	0.9623824	0.9770115	1	0.9613375	0.9874608	0.9811912	1	0.9655172	0.9832811	0.9832811	0.9592476	0.9832811	0.9592476	0.9832811	0.9926855	1	0.984326	0.9822361	1	1	0.9874608	0.9937304	0.9832811	0.8735632
0.5789981	0.5741811	0.783237	0.77842	0.7360308	0.7996147	0.9142582	0.7620424	0.9701349	0.9325626	0.8574181	0.0722543	0.9104046	0.9055877	0.9306358	0.9942197	0.9691715	0.9980732	0.8516378	0.9325626	0.9961464	1	0.9373796	0.3314066	0.9961464	0.9595376	0.9229287	1	1	0.9633911	1	0.6705202	0.677264	0.0722543	0	0.216763	0.1377649	0.2707129	0.216763	0.3025048
0.9993055	0.9993055	0.9986111	0.9993055	0.9993055	0.9986111	0.9986111	0.9979166	0.9986111	0.9951389	0.9993055	0.9993055	0.9979166	0.9993055	0.9986111	0.9993055	0.9986111	0.9986111	0.9986111	0.9986111	0.9986111	0.9986111	0.9986111	1	1	0.9986111	0.9972222	1	0.9979166	0.9986111	0.9930556	0.9986111	0.9986111	0.9909722	0.9958333	0.9993055	0.9993055	1	0.99375	0.9986111
1	1	1	1	1	1	1	1	1	1	1	0.9963167	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	0.9926416	1	1	1	1	1	0.9985283	1	1	1	1	1	0.9573216	0.9948491	1	1	0.9742458	0.986755	1	0.9904342	0.9735099	1	0.986755	0.9801325	0.9764532	0.9801325	1	1	1	1	1	1	1	1
0.9990517	1	1	1	1	1	0.9952584	1	0.9502134	0.8492177	1	0.9800854	1	1	1	0.9914652	1	1	0.9687055	1	1	1	0.9890944	1	1	1	1	1	1	1	1	1	1	0.9957325	1	1	1	1	0.9758179	0.9786628
1	0.9963289	1	1	1	0.9985316	1	1	0.9959618	0.9959618	0.9959618	0.9717327	1	1	0.9959618	0.9955947	0.9893539	0.9937592	0.979442	0.9933921	0.9915565	0.9812775	0.9996329	0.9959618	1	0.9959618	1	1	1	0.9955947	0.9959618	1	0.9996329	1	0.989721	1	1	1	1	0.9959618
1	0.9997	0.960696	0.9780978	1	0.9570957	0.9072908	0.9846985	0.9288929	0.9582958	0.9651965	0.8436844	0.9858986	0.9997	0.9933993	0.9984999	0.9981998	1	0.969697	0.9804981	0.9972997	0.9994	0.9615961	0.9804981	1	0.9378938	0.9963996	0.9997	0.980198	0.9159916	1	0.9954996	0.9969997	0.9318932	0.9666967	0.9813982	0.9939994	0.989499	0.960096	0.9624962
0.9972493	0.9897475	0.9994999	0.9344836	0.9612403	0.9167292	0.9709927	0.9794949	0.8964741	0.8814704	0.9974993	0.9977494	0.9802451	0.9979995	0.9887472	0.9929982	1	1	0.9964991	1	1	1	1	1	1	1	1	1	1	1	0.9927482	1	1	1	1	1	1	0.9897475	0.9784946	0.975994
1	0.9589744	0.9846154	1	0.8846154	0.8897436	0.9589744	0.9435897	1	0.9589744	0.8487179	0.9589744	0.9589744	1	0.9923077	1	1	1	0.9923077	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9948718	0.9589744	1	1	0.9589744	0.9461538	0.9974359
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.988456	1	1	1	0.995671	0.9610389	0.991342	0.989899	0.962482	0.9610389	1	0.8556998	1	1	0.991342	0.997114	1	1	0.981241	1	0.9610389	0.989899	1	0.981241	1	0.989899	1	1	0.991342	0.989899	0.997114	0.998557	0.969697	0.997114	1	1	1	1	1	1
0.9943978	0.9691877	0.9978992	0.9768907	1	0.9726891	1	0.9726891	0.8907563	0.9607843	0.9733893	0.9530813	0.969888	0.9726891	0.9880952	0.9943978	1	1	0.9614846	1	0.9873949	0.9894958	1	0.9957983	0.9978992	1	1	1	0.9971989	0.9971989	1	1	0.9978992	0.9971989	0.9936975	0.9866947	0.9859944	0.9726891	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9650794	0.9915344	0.9365079	0.9015873	0.8984127	0.8920635	0.9089947	0.9502646	0.7227513	0.8592592	0.9883598	0.9915344	0.9428571	0.9280424	0.9756614	0.9915344	0.994709	0.9925926	0.9925926	0.9925926	0.9978836	0.9915344	0.9925926	0.9978836	0.9904762	0.9862434	0.9915344	0.9767196	0.9915344	0.9693122	0.9915344	0.9989418	0.9978836	0.9756614	0.994709	0.9968254	0.994709	0.9989418	0.9767196	0.9132275
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.977978	1	1	1	1	1	1
1	1	0.9959561	1	0.9936453	0.9913345	1	1	0.9965338	0.9982669	0.9953784	0.9514731	0.9797805	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9913345	1	1	1	0.9797805	0.9965338	0.9936453	1	0.9797805	1	1	1	0.9919122
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	0.9993113	1	0.9772727	0.9848485	0.9758953	0.9917355	0.9910468	0.953168	0.9772727	0.915978	0.9862259	0.9593664	0.957989	0.9772727	0.9820937	1	0.9738292	1	1	0.9889807	0.9669421	0.9779614	1	1	0.976584	0.9772727	0.9855372	1	1	1	0.9841598	0.9944904	1	0.9772727	0.9917355	0.9979339	0.9917355	1
1	1	1	1	1	1	0.9978383	1	1	1	1	0.8690013	1	1	1	1	1	1	1	1	1	1	1	0.9991353	1	1	1	1	1	1	1	1	1	0.9762214	1	0.9926502	0.9995677	1	0.9969736	0.9965413
0.9957433	1	1	0.9973805	1	0.9980354	1	1	0.9931238	0.9977079	1	0.9652914	1	1	1	1	1	1	1	1	1	1	1	0.9944335	1	0.9990177	1	0.9973805	1	1	1	0.994761	1	1	0.9996725	0.9914865	0.9990177	1	0.9960707	0.9931238
1	0.9761052	0.9653525	0.9784946	0.953405	0.8841099	0.9342892	0.9390681	0.958184	0.7706093	0.7598566	0.6272401	0.90681	0.9330944	0.9283154	0.9820789	0.9450418	0.953405	0.749104	0.9080048	0.9593787	0.9940263	0.8673835	0.962963	0.9701314	0.9008363	0.7622461	0.9665472	0.9569892	0.5221028	0.9545997	0.9330944	0.962963	0.5698925	0.771804	0.7001195	0.8458781	0.7980884	0.5436081	0.911589
1	1	1	1	1	0.9930348	1	1	1	0.9711443	1	0.8995025	1	1	0.9721393	0.9432836	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9741294	1	1	0.9641791	0.9691542	1	1	0.9940299	0.8995025
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5357143	0	0.1309524	0	0	0	0	0	0	1	0	0	0.2857143	0.9761904	0	0.3095238	0	0	0	0	0	0	0	0	0
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
